time,open,high,low,close,volume
2022-02-03 18:30:00,138.03,138.03,138.03,138.03,144
2022-02-03 17:30:00,138.4,138.4,138.4,138.4,300
2022-02-03 17:15:00,138.3,138.4,137.78,138.25,112643
2022-02-03 17:00:00,138.4,138.4,138.38,138.38,200
2022-02-03 16:45:00,138.24,138.35,138.21,138.35,2233
2022-02-03 16:30:00,137.78,138.38,137.78,138.38,13624
2022-02-03 16:15:00,137.78,138.0,137.78,138.0,68216
2022-02-03 16:00:00,137.74,137.98,137.51,137.79,624420
2022-02-03 15:45:00,138.1338,138.19,137.69,137.759,289554
2022-02-03 15:30:00,138.1,138.41,138.02,138.13,241826
2022-02-03 15:15:00,138.06,138.2,137.86,138.09,188295
2022-02-03 15:00:00,138.39,138.44,137.92,138.0302,207234
2022-02-03 14:45:00,138.55,138.73,138.27,138.36,238199
2022-02-03 14:30:00,138.53,138.76,138.46,138.5699,365019
2022-02-03 14:15:00,138.12,138.7,138.055,138.525,453478
2022-02-03 14:00:00,137.765,138.1925,137.76,138.1246,312541
2022-02-03 13:45:00,137.57,137.89,137.57,137.76,143955
2022-02-03 13:30:00,137.41,137.599,137.38,137.54,132085
2022-02-03 13:15:00,137.3491,137.45,137.055,137.4,126260
2022-02-03 13:00:00,137.33,137.38,137.16,137.33,110649
2022-02-03 12:45:00,137.1,137.385,137.09,137.33,101575
2022-02-03 12:30:00,136.85,137.2,136.69,137.07,92070
2022-02-03 12:15:00,136.74,136.95,136.625,136.85,100283
2022-02-03 12:00:00,137.03,137.27,136.7,136.72,216339
2022-02-03 11:45:00,137.325,137.42,136.83,137.03,132499
2022-02-03 11:30:00,137.23,137.43,137.14,137.32,142951
2022-02-03 11:15:00,137.095,137.3,136.94,137.25,136684
2022-02-03 11:00:00,137.04,137.28,136.9581,137.1097,147389
2022-02-03 10:45:00,136.51,137.05,136.4799,137.02,151913
2022-02-03 10:30:00,136.44,136.64,136.15,136.54,157083
2022-02-03 10:15:00,136.61,136.83,136.17,136.4832,130694
2022-02-03 10:00:00,136.86,137.19,136.33,136.63,199665
2022-02-03 09:45:00,137.0,137.56,135.831,136.83,371264
2022-02-03 09:30:00,136.45,137.23,136.45,137.23,2614
2022-02-03 09:15:00,136.09,136.48,136.05,136.45,4441
2022-02-03 09:00:00,136.49,136.49,136.18,136.3,666
2022-02-03 08:45:00,136.6,136.61,136.55,136.61,3272
2022-02-03 08:15:00,136.7,136.73,136.7,136.73,2273
2022-02-03 07:00:00,136.31,136.31,136.31,136.31,187
2022-02-03 06:00:00,136.31,136.31,136.3,136.3,366
2022-02-02 20:00:00,136.57,136.57,136.4,136.4,361
2022-02-02 19:45:00,136.57,136.57,136.57,136.57,100
2022-02-02 19:00:00,136.7,136.7,136.7,136.7,165
2022-02-02 18:45:00,136.7,136.7,136.7,136.7,409
2022-02-02 18:30:00,136.99,136.99,136.99,136.99,100
2022-02-02 18:15:00,136.99,137.0,136.99,137.0,304
2022-02-02 18:00:00,136.8,136.8,136.56,136.56,327
2022-02-02 17:45:00,137.25,137.25,136.7,136.7,21525
2022-02-02 17:30:00,136.47,136.5,136.47,136.5,264
2022-02-02 17:00:00,137.0,137.0,136.75,136.75,859
2022-02-02 16:45:00,136.75,137.25,136.75,137.0,13730
2022-02-02 16:30:00,137.58,137.58,136.8,136.8,2296
2022-02-02 16:15:00,137.25,137.25,136.8,137.0,347326
2022-02-02 16:00:00,137.38,137.48,137.18,137.24,447735
2022-02-02 15:45:00,137.1997,137.555,137.12,137.37,380961
2022-02-02 15:30:00,136.94,137.4,136.885,137.189,411757
2022-02-02 15:15:00,136.881,136.97,136.78,136.925,144081
2022-02-02 15:00:00,136.55,137.01,136.55,136.88,201214
2022-02-02 14:45:00,136.4307,136.61,136.43,136.52,97536
2022-02-02 14:30:00,136.5,136.5,136.33,136.43,78379
2022-02-02 14:15:00,136.4339,136.59,136.28,136.5,80640
2022-02-02 14:00:00,136.42,136.48,135.965,136.42,108525
2022-02-02 13:45:00,136.3184,136.54,136.28,136.45,92152
2022-02-02 13:30:00,136.055,136.39,136.04,136.325,109658
2022-02-02 13:15:00,136.06,136.15,135.8108,136.04,105213
2022-02-02 13:00:00,136.11,136.25,136.0303,136.06,86462
2022-02-02 12:45:00,136.23,136.37,136.0327,136.09,60851
2022-02-02 12:30:00,136.04,136.29,136.03,136.26,90091
2022-02-02 12:15:00,135.9501,136.195,135.896,136.05,72098
2022-02-02 12:00:00,136.33,136.42,135.9504,135.9504,82064
2022-02-02 11:45:00,136.38,136.39,135.84,136.29,110101
2022-02-02 11:30:00,135.94,136.55,135.891,136.36,115504
2022-02-02 11:15:00,135.76,136.04,135.68,135.96,95414
2022-02-02 11:00:00,135.79,135.92,135.54,135.78,226699
2022-02-02 10:45:00,135.34,135.86,135.26,135.82,110253
2022-02-02 10:30:00,135.7273,136.0,135.33,135.3423,123212
2022-02-02 10:15:00,135.96,136.18,135.56,135.72,142675
2022-02-02 10:00:00,136.37,136.67,135.74,135.93,209571
2022-02-02 09:45:00,135.7,136.69,135.27,136.3201,368696
2022-02-02 09:30:00,135.5,135.98,135.5,135.98,4059
2022-02-02 09:15:00,135.5,135.5,135.5,135.5,201
2022-02-02 09:00:00,136.25,136.25,135.53,135.53,4065
2022-02-02 08:45:00,136.0,136.02,136.0,136.02,320
2022-02-02 08:30:00,135.53,135.75,135.53,135.53,127713
2022-02-02 08:15:00,135.75,136.02,135.53,136.02,2272
2022-02-02 07:45:00,135.97,135.97,135.97,135.97,193
2022-02-02 07:15:00,135.8,135.8,135.61,135.61,3067
2022-02-01 20:00:00,135.6,135.6,135.6,135.6,100
2022-02-01 19:45:00,135.69,135.69,135.69,135.69,500
2022-02-01 19:30:00,135.45,135.7,135.45,135.7,864
2022-02-01 19:15:00,135.45,135.45,135.45,135.45,1706
2022-02-01 18:45:00,135.4601,135.4601,135.4601,135.4601,500
2022-02-01 18:30:00,135.5,135.55,135.46,135.46,1103
2022-02-01 18:15:00,135.73,135.74,135.5001,135.5001,1771
2022-02-01 18:00:00,135.73,135.73,135.73,135.73,100
2022-02-01 17:45:00,135.46,135.76,135.46,135.76,633
2022-02-01 17:30:00,135.69,135.69,135.69,135.69,305
2022-02-01 17:15:00,135.53,135.53,135.53,135.53,15402
2022-02-01 17:00:00,135.45,135.45,135.45,135.45,107
2022-02-01 16:45:00,135.46,135.46,135.45,135.45,403
2022-02-01 16:30:00,135.75,135.75,135.5,135.5,695
2022-02-01 16:15:00,135.53,135.82,135.5,135.5,145735
2022-02-01 16:00:00,135.74,135.89,135.42,135.5,623408
2022-02-01 15:45:00,135.755,135.91,135.57,135.74,250432
2022-02-01 15:30:00,135.4599,135.96,135.3679,135.75,318223
2022-02-01 15:15:00,135.24,135.64,135.21,135.4301,190876
2022-02-01 15:00:00,135.16,135.41,135.095,135.25,172145
2022-02-01 14:45:00,134.74,135.23,134.74,135.16,209737
2022-02-01 14:30:00,134.505,134.82,134.505,134.74,132463
2022-02-01 14:15:00,134.33,134.5,134.29,134.5,295501
2022-02-01 14:00:00,134.26,134.57,134.21,134.3081,102188
2022-02-01 13:45:00,134.06,134.32,134.03,134.2897,78757
2022-02-01 13:30:00,134.085,134.25,133.88,134.05,100226
2022-02-01 13:15:00,134.3,134.37,133.9605,134.1,138240
2022-02-01 13:00:00,134.06,134.3546,133.8301,134.3,133575
2022-02-01 12:45:00,133.76,134.38,133.68,134.03,185569
2022-02-01 12:30:00,133.83,133.94,133.6536,133.745,138990
2022-02-01 12:15:00,133.52,133.9,133.46,133.83,195627
2022-02-01 12:00:00,133.49,133.67,133.405,133.53,95387
2022-02-01 11:45:00,133.53,133.75,133.3093,133.48,111327
2022-02-01 11:30:00,133.95,134.0,133.32,133.545,169717
2022-02-01 11:15:00,133.95,134.05,133.48,133.96,150122
2022-02-01 11:00:00,133.81,134.02,133.6776,133.98,163512
2022-02-01 10:45:00,132.98,133.93,132.94,133.8041,143117
2022-02-01 10:30:00,133.88,133.91,132.98,133.0025,171716
2022-02-01 10:15:00,133.49,134.07,133.155,133.905,210772
2022-02-01 10:00:00,132.92,133.71,132.5,133.54,270198
2022-02-01 09:45:00,133.76,133.77,132.7,132.87,458892
2022-02-01 09:30:00,133.82,133.97,133.5,133.5,3921
2022-02-01 09:15:00,133.69,133.7,133.61,133.61,1162
2022-02-01 09:00:00,133.6131,133.65,133.61,133.65,2471
2022-02-01 08:45:00,133.8,133.8,133.61,133.73,1348
2022-02-01 08:30:00,133.99,133.99,133.99,133.99,164
2022-02-01 08:15:00,133.9798,133.98,133.9,133.9,3443
2022-02-01 07:45:00,133.95,133.95,133.95,133.95,140
2022-02-01 07:30:00,133.88,133.88,133.88,133.88,167
2022-02-01 06:15:00,133.97,133.99,133.97,133.99,400
2022-02-01 06:00:00,133.8,133.8,133.8,133.8,400
2022-02-01 04:30:00,133.91,133.91,133.91,133.91,395
2022-01-31 20:00:00,133.3,133.3,133.3,133.3,100
2022-01-31 19:45:00,133.25,133.25,133.25,133.25,347
2022-01-31 19:15:00,133.18,133.35,133.18,133.35,1020
2022-01-31 18:00:00,133.17,133.17,133.17,133.17,407
2022-01-31 17:00:00,133.57,133.57,133.5599,133.5599,452
2022-01-31 16:45:00,133.57,133.6,133.57,133.6,2510
2022-01-31 16:30:00,133.55,133.57,133.49,133.57,1635
2022-01-31 16:15:00,133.57,133.57,133.55,133.57,176070
2022-01-31 16:00:00,133.19,133.66,133.1,133.56,539943
2022-01-31 15:45:00,132.64,133.225,132.525,133.18,282580
2022-01-31 15:30:00,132.52,132.8,132.47,132.63,203458
2022-01-31 15:15:00,132.8494,132.91,132.48,132.53,175659
2022-01-31 15:00:00,132.87,132.93,132.78,132.85,134557
2022-01-31 14:45:00,133.23,133.24,132.85,132.89,159473
2022-01-31 14:30:00,133.45,133.46,133.2058,133.22,146416
2022-01-31 14:15:00,133.51,133.69,133.37,133.45,116633
2022-01-31 14:00:00,133.295,133.55,133.2837,133.51,95548
2022-01-31 13:45:00,133.44,133.57,133.3,133.3,105538
2022-01-31 13:30:00,133.5819,133.68,133.41,133.43,108241
2022-01-31 13:15:00,133.45,133.6,133.31,133.6,88734
2022-01-31 13:00:00,133.22,133.5246,133.2147,133.451,79800
2022-01-31 12:45:00,133.4,133.495,133.19,133.2,92026
2022-01-31 12:30:00,133.3615,133.52,133.19,133.4,100339
2022-01-31 12:15:00,133.24,133.46,133.1659,133.335,88287
2022-01-31 12:00:00,132.92,133.399,132.86,133.27,131613
2022-01-31 11:45:00,132.68,133.015,132.59,132.945,122237
2022-01-31 11:30:00,132.645,132.83,132.55,132.62,161075
2022-01-31 11:15:00,132.74,132.86,132.55,132.67,163596
2022-01-31 11:00:00,132.63,133.13,132.3,132.73,173592
2022-01-31 10:45:00,132.89,132.97,132.41,132.67,200730
2022-01-31 10:30:00,133.21,133.38,132.8731,132.8731,166659
2022-01-31 10:15:00,133.365,133.64,133.11,133.23,169740
2022-01-31 10:00:00,133.4724,133.87,133.11,133.38,211844
2022-01-31 09:45:00,134.09,134.09,133.16,133.45,309355
2022-01-31 09:30:00,134.37,134.37,134.13,134.13,5366
2022-01-31 09:15:00,134.28,134.37,134.1,134.37,2466
2022-01-31 09:00:00,134.1001,134.1001,134.1001,134.1001,250
2022-01-31 08:45:00,133.99,134.6,133.98,134.6,2725
2022-01-31 08:30:00,133.99,133.99,133.99,133.99,103
2022-01-31 08:15:00,134.0,134.0,133.98,134.0,954
2022-01-31 08:00:00,134.35,134.35,134.35,134.35,150
2022-01-31 07:45:00,134.0,134.0,133.98,133.98,599
2022-01-31 07:30:00,134.11,134.11,133.8,133.8,305
2022-01-31 07:15:00,134.05,134.1,133.95,134.1,1044
2022-01-31 07:00:00,134.05,134.05,134.05,134.05,171
2022-01-31 06:30:00,134.28,134.28,134.28,134.28,106
2022-01-31 06:15:00,134.42,134.42,134.42,134.42,105
2022-01-31 04:15:00,134.2,134.33,134.2,134.33,500
2022-01-28 20:00:00,134.53,134.53,134.53,134.53,1010
2022-01-28 19:00:00,134.5,134.5,134.5,134.5,100
2022-01-28 18:45:00,134.39,134.49,134.39,134.49,440
2022-01-28 18:30:00,134.49,134.49,134.49,134.49,100
2022-01-28 18:15:00,134.4899,134.4899,134.4899,134.4899,500
2022-01-28 17:45:00,134.55,134.55,134.55,134.55,286
2022-01-28 17:30:00,134.47,134.55,134.47,134.55,1338
2022-01-28 17:00:00,134.4,134.47,134.4,134.47,746
2022-01-28 16:30:00,134.44,134.5,134.17,134.4,1942
2022-01-28 16:15:00,134.5,134.57,134.5,134.5,217804
2022-01-28 16:00:00,134.11,134.53,133.9,134.5,624346
2022-01-28 15:45:00,133.75,134.17,133.39,134.13,276437
2022-01-28 15:30:00,133.45,133.97,133.45,133.7536,149062
2022-01-28 15:15:00,133.66,133.73,133.3,133.42,120160
2022-01-28 15:00:00,133.2,133.66,133.16,133.63,91784
2022-01-28 14:45:00,132.64,133.21,132.56,133.17,97930
2022-01-28 14:30:00,133.35,133.35,132.66,132.6778,119308
2022-01-28 14:15:00,133.81,134.01,133.2839,133.3,115170
2022-01-28 14:00:00,133.7654,134.059,133.69,133.82,92626
2022-01-28 13:45:00,133.74,133.98,133.72,133.81,71635
2022-01-28 13:30:00,133.99,133.99,133.4701,133.67,89420
2022-01-28 13:15:00,133.65,134.07,133.6,133.99,84312
2022-01-28 13:00:00,133.78,133.875,133.56,133.66,125885
2022-01-28 12:45:00,133.44,133.8,133.43,133.78,105225
2022-01-28 12:30:00,133.44,133.66,133.29,133.48,87456
2022-01-28 12:15:00,133.39,133.69,133.2806,133.395,91082
2022-01-28 12:00:00,133.31,133.4188,132.785,133.3979,90484
2022-01-28 11:45:00,133.33,133.61,132.97,133.2633,152882
2022-01-28 11:30:00,132.88,133.34,132.87,133.29,124530
2022-01-28 11:15:00,132.9743,133.02,132.43,132.908,140790
2022-01-28 11:00:00,132.26,133.249,132.15,132.93,168672
2022-01-28 10:45:00,133.46,133.52,132.14,132.28,197802
2022-01-28 10:30:00,132.44,133.49,132.43,133.472,348516
2022-01-28 10:15:00,132.14,132.83,131.79,132.51,155255
2022-01-28 10:00:00,132.28,133.19,132.03,132.11,498297
2022-01-28 09:45:00,133.19,133.69,131.83,132.23,251687
2022-01-28 09:30:00,132.42,132.76,132.42,132.76,683
2022-01-28 09:15:00,132.4,132.4,132.4,132.4,512
2022-01-28 09:00:00,132.01,132.3,132.0,132.3,1080
2022-01-28 08:45:00,131.7,132.3,131.5157,132.2,1964
2022-01-28 08:30:00,131.5,131.51,131.5,131.51,411
2022-01-28 08:15:00,131.5167,131.5167,131.19,131.2,1793
2022-01-28 08:00:00,131.2,131.2,131.19,131.19,460
2022-01-28 07:45:00,131.5,131.5,131.5,131.5,272
2022-01-28 07:30:00,131.8,131.8,131.5,131.5,1097
2022-01-28 07:15:00,132.14,132.15,132.14,132.15,649
2022-01-28 06:30:00,131.5,131.8,131.39,131.8,1256
2022-01-28 06:15:00,131.67,131.67,131.67,131.67,368
2022-01-28 05:30:00,132.41,132.41,132.41,132.41,241
2022-01-27 19:15:00,132.52,132.52,132.52,132.52,503
2022-01-27 19:00:00,133.0,133.0,132.89,132.89,933
2022-01-27 18:45:00,133.0,133.0,133.0,133.0,285
2022-01-27 17:30:00,132.7,132.7,132.7,132.7,236
2022-01-27 17:15:00,133.25,133.25,132.56,132.62,1547
2022-01-27 16:45:00,132.12,132.61,132.12,132.58,910
2022-01-27 16:30:00,133.32,133.35,133.32,133.35,403
2022-01-27 16:15:00,132.52,133.89,132.52,133.89,98914
2022-01-27 16:00:00,133.08,133.37,132.48,132.51,623781
2022-01-27 15:45:00,133.015,133.23,132.74,133.06,254067
2022-01-27 15:30:00,132.63,133.1521,132.42,133.02,183211
2022-01-27 15:15:00,132.79,133.348,132.58,132.65,164511
2022-01-27 15:00:00,132.8082,133.02,132.4014,132.78,146217
2022-01-27 14:45:00,132.3622,132.9,132.23,132.82,147609
2022-01-27 14:30:00,132.72,132.75,132.21,132.4,149050
2022-01-27 14:15:00,132.43,133.1,132.41,132.69,103496
2022-01-27 14:00:00,132.37,132.73,132.27,132.4895,153162
2022-01-27 13:45:00,132.23,132.6299,132.185,132.4,128054
2022-01-27 13:30:00,132.5857,132.85,132.08,132.205,135134
2022-01-27 13:15:00,132.74,132.8718,132.12,132.58,164837
2022-01-27 13:00:00,133.02,133.03,132.64,132.69,134652
2022-01-27 12:45:00,133.54,133.58,132.97,132.99,138535
2022-01-27 12:30:00,134.06,134.07,133.39,133.565,128687
2022-01-27 12:15:00,134.5,134.75,133.935,134.05,164046
2022-01-27 12:00:00,134.255,134.74,134.255,134.51,145113
2022-01-27 11:45:00,133.51,134.25,133.39,134.25,153944
2022-01-27 11:30:00,134.25,134.25,133.32,133.49,138674
2022-01-27 11:15:00,134.25,134.55,134.05,134.3011,153206
2022-01-27 11:00:00,133.89,134.32,133.655,134.23,187386
2022-01-27 10:45:00,133.3,133.93,133.28,133.89,142964
2022-01-27 10:30:00,134.49,134.54,133.2509,133.29,230252
2022-01-27 10:15:00,133.89,134.72,133.6251,134.48,167362
2022-01-27 10:00:00,133.605,134.056,133.44,133.83,214803
2022-01-27 09:45:00,133.66,134.5,133.25,133.505,397660
2022-01-27 09:30:00,134.82,135.14,133.83,133.83,5517
2022-01-27 09:15:00,135.24,135.24,135.21,135.21,448
2022-01-27 09:00:00,134.54,134.54,134.54,134.54,401
2022-01-27 08:45:00,134.26,134.26,134.26,134.26,969
2022-01-27 08:15:00,133.75,133.75,133.75,133.75,127
2022-01-27 08:00:00,134.0,134.24,134.0,134.24,1444
2022-01-27 07:45:00,133.75,133.75,133.75,133.75,212
2022-01-27 07:15:00,134.2,134.2,134.2,134.2,112
2022-01-26 20:00:00,134.29,134.29,134.13,134.13,648
2022-01-26 19:45:00,134.53,134.53,134.52,134.52,210
2022-01-26 19:30:00,134.53,134.53,134.53,134.53,235
2022-01-26 19:15:00,134.51,134.51,134.51,134.51,106
2022-01-26 18:45:00,134.73,134.75,134.73,134.75,302
2022-01-26 18:30:00,134.75,134.75,134.5,134.5,3100
2022-01-26 18:15:00,134.64,134.66,134.64,134.65,715
2022-01-26 17:45:00,134.15,134.28,134.15,134.28,1106
2022-01-26 17:00:00,134.35,134.35,134.35,134.35,104
2022-01-26 16:45:00,134.4,134.4,134.4,134.4,241
2022-01-26 16:30:00,134.5,134.9,134.21,134.21,5131
2022-01-26 16:15:00,134.26,134.26,133.36,133.36,329804
2022-01-26 16:00:00,133.9847,134.71,133.77,134.21,671696
2022-01-26 15:45:00,133.81,134.15,133.49,133.97,283959
2022-01-26 15:30:00,133.9277,134.11,133.13,133.81,287823
2022-01-26 15:15:00,134.53,134.53,133.43,133.9,273345
2022-01-26 15:00:00,134.14,134.81,133.53,134.58,306780
2022-01-26 14:45:00,135.29,135.31,134.11,134.175,292664
2022-01-26 14:30:00,135.35,135.61,134.96,135.26,220537
2022-01-26 14:15:00,135.655,136.32,135.1,135.35,226977
2022-01-26 14:00:00,135.805,135.88,135.53,135.7,89382
2022-01-26 13:45:00,135.64,135.95,135.53,135.81,88690
2022-01-26 13:30:00,135.71,135.76,135.4302,135.66,119703
2022-01-26 13:15:00,135.99,136.005,135.6706,135.7,131668
2022-01-26 13:00:00,136.265,136.33,135.88,135.97,149290
2022-01-26 12:45:00,136.6863,137.07,136.24,136.2533,260387
2022-01-26 12:30:00,136.32,136.73,136.3,136.6951,237890
2022-01-26 12:15:00,135.82,136.4,135.81,136.3499,209505
2022-01-26 12:00:00,136.07,136.09,135.58,135.83,174011
2022-01-26 11:45:00,136.27,136.39,135.8,136.1,181959
2022-01-26 11:30:00,136.08,136.48,135.87,136.29,236204
2022-01-26 11:15:00,134.975,136.31,134.81,136.0487,185727
2022-01-26 11:00:00,134.59,135.1,134.45,135.02,264487
2022-01-26 10:45:00,135.6,135.77,134.52,134.585,304061
2022-01-26 10:30:00,136.6599,137.0656,135.23,135.585,442759
2022-01-26 10:15:00,135.3,136.6592,134.94,136.64,499396
2022-01-26 10:00:00,133.865,135.49,133.865,135.28,444579
2022-01-26 09:45:00,136.47,136.5,133.585,133.8816,598895
2022-01-26 09:30:00,136.76,137.0,136.18,136.22,4499
2022-01-26 09:15:00,137.3,137.3,137.0,137.0,4851
2022-01-26 09:00:00,137.3,137.3,137.07,137.0901,925
2022-01-26 08:45:00,137.1,137.14,137.07,137.07,764
2022-01-26 08:30:00,137.4,137.4,137.0,137.3,4863
2022-01-26 08:15:00,137.2099,137.43,136.52,137.2,6798
2022-01-26 08:00:00,137.0,137.0,137.0,137.0,968
2022-01-26 07:45:00,137.0,137.0,137.0,137.0,800
2022-01-26 07:30:00,137.0,137.0,137.0,137.0,668
2022-01-26 07:15:00,137.18,137.4,137.15,137.25,3045
2022-01-26 07:00:00,137.16,137.16,137.16,137.16,650
2022-01-26 06:45:00,137.23,137.23,137.15,137.15,456
2022-01-26 06:30:00,137.23,137.23,137.23,137.23,100
2022-01-26 06:15:00,137.36,137.4,137.22,137.23,1034
2022-01-26 06:00:00,137.41,137.42,137.41,137.42,377
2022-01-26 05:45:00,137.46,137.46,137.46,137.46,228
2022-01-26 05:00:00,137.0,137.0,137.0,137.0,196
2022-01-26 04:30:00,137.0,137.0,137.0,137.0,184
2022-01-26 04:15:00,136.16,136.9,136.16,136.86,806
2022-01-25 20:00:00,136.19,136.19,136.08,136.08,318
2022-01-25 19:45:00,136.08,136.08,136.08,136.08,4840
2022-01-25 19:30:00,136.26,136.26,136.09,136.09,1024
2022-01-25 19:15:00,136.29,136.29,136.2,136.2,1177
2022-01-25 19:00:00,136.3,136.5,136.29,136.29,810
2022-01-25 18:45:00,136.2,136.2,136.2,136.2,205
2022-01-25 18:30:00,136.24,136.3,136.2,136.2,3532
2022-01-25 18:15:00,135.55,136.1,135.5499,136.1,6914
2022-01-25 18:00:00,135.5,135.58,135.5,135.5,2067
2022-01-25 17:45:00,135.58,135.58,135.58,135.58,105
2022-01-25 17:30:00,135.7,135.7,135.51,135.51,1524
2022-01-25 17:15:00,135.65,135.78,135.5101,135.52,4682
2022-01-25 17:00:00,135.79,135.79,135.54,135.65,3113
2022-01-25 16:45:00,135.8,136.1,135.6,135.6,24605
